! Boundary layer characteristics at the trailing edge for the airfoil coordinates of C:/Material/Projects/Aeroacoustics/verifyAA/OpenFAST_IEA_LB_RWT/Airfoils/RotorSE_FAST_IEA_landBased_RWT_AeroDyn15_coords_26.txt
! Legend: aoa - angle of attack (deg), Re - Reynolds number (-, millions), PS - pressure side, SS - suction side,  Ue_Vinf - edge velocity (-), Dstar - displacement thickness (-), Theta - momentum thickness (-) Cf  - friction coefficient (-)
4 	 ReListBL   -  Number of Reynolds numbers (it corresponds to the number of tables)
30 	 aoaListBL  -  Number of angles of attack (it corresponds to the number of rows in each table)
0.50 	   -  Re
aoa 	 	 Ue_Vinf_SS 	 Ue_Vinf_PS 	  Dstar_SS 	 	  Dstar_PS 	 	  Theta_SS 	 	  Theta_PS 	 	    Cf_SS 	 	    Cf_PS
(deg) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-)
-5.00000 	 9.13570e-01 	 8.98640e-01 	 4.51200e-03 	 4.92200e-03 	 2.85100e-03 	 3.03900e-03 	 2.41700e-03 	 2.16500e-03 
-3.96552 	 9.15780e-01 	 9.01220e-01 	 5.04500e-03 	 5.49500e-03 	 3.14800e-03 	 3.34900e-03 	 2.27600e-03 	 2.03700e-03 
-2.93103 	 9.17730e-01 	 9.03470e-01 	 5.56800e-03 	 6.06000e-03 	 3.42600e-03 	 3.64000e-03 	 2.14300e-03 	 1.91500e-03 
-1.89655 	 9.19390e-01 	 9.05450e-01 	 6.13200e-03 	 6.66900e-03 	 3.71600e-03 	 3.94200e-03 	 2.01000e-03 	 1.79200e-03 
-0.86207 	 9.20720e-01 	 9.07110e-01 	 6.76200e-03 	 7.34800e-03 	 4.03800e-03 	 4.27700e-03 	 1.88500e-03 	 1.67800e-03 
0.17241 	 9.21900e-01 	 9.08670e-01 	 7.46900e-03 	 8.10800e-03 	 4.40200e-03 	 4.65500e-03 	 1.77300e-03 	 1.57500e-03 
1.20690 	 9.22980e-01 	 9.10110e-01 	 8.26100e-03 	 8.95600e-03 	 4.82400e-03 	 5.09300e-03 	 1.68300e-03 	 1.49400e-03 
2.24138 	 9.23780e-01 	 9.11320e-01 	 9.01700e-03 	 9.76900e-03 	 5.16500e-03 	 5.44400e-03 	 1.55900e-03 	 1.38100e-03 
3.27586 	 9.24310e-01 	 9.12220e-01 	 9.96800e-03 	 1.07820e-02 	 5.66800e-03 	 5.96600e-03 	 1.48700e-03 	 1.31700e-03 
4.31034 	 9.24870e-01 	 9.13340e-01 	 1.09070e-02 	 1.17870e-02 	 6.04900e-03 	 6.35400e-03 	 1.35200e-03 	 1.19300e-03 
5.34483 	 9.25620e-01 	 9.14720e-01 	 1.20540e-02 	 1.30050e-02 	 6.52200e-03 	 6.83500e-03 	 1.22600e-03 	 1.07800e-03 
6.37931 	 9.26270e-01 	 9.16090e-01 	 1.33560e-02 	 1.43860e-02 	 7.01400e-03 	 7.33100e-03 	 1.09000e-03 	 9.55000e-04 
7.41379 	 9.28270e-01 	 9.19420e-01 	 1.49840e-02 	 1.61060e-02 	 7.33200e-03 	 7.62900e-03 	 8.47000e-04 	 7.32000e-04 
8.44828 	 9.31640e-01 	 9.24470e-01 	 1.71090e-02 	 1.83370e-02 	 7.60100e-03 	 7.86000e-03 	 5.84000e-04 	 4.92000e-04 
9.48276 	 9.37480e-01 	 9.32270e-01 	 2.01140e-02 	 2.14600e-02 	 7.95200e-03 	 8.15900e-03 	 3.48000e-04 	 2.80000e-04 
10.51724 	 9.57840e-01 	 9.57030e-01 	 2.78750e-02 	 2.94040e-02 	 8.38700e-03 	 8.42500e-03 	 2.40000e-05 	 1.40000e-05 
11.55172 	 1.00740e+00 	 1.00551e+00 	 4.77040e-02 	 4.94680e-02 	 8.74100e-03 	 8.86500e-03 	 -1.60000e-05 	 -1.60000e-05 
12.58621 	 1.04633e+00 	 1.04438e+00 	 7.52440e-02 	 7.72370e-02 	 9.94500e-03 	 1.01250e-02 	 -1.30000e-05 	 -1.30000e-05 
13.62069 	 1.07493e+00 	 1.07316e+00 	 1.05244e-01 	 1.07497e-01 	 1.14540e-02 	 1.16670e-02 	 -1.10000e-05 	 -1.10000e-05 
14.65517 	 1.09735e+00 	 1.09577e+00 	 1.35824e-01 	 1.38344e-01 	 1.28510e-02 	 1.30850e-02 	 -1.00000e-05 	 -1.00000e-05 
15.68966 	 1.11461e+00 	 1.11319e+00 	 1.64887e-01 	 1.67651e-01 	 1.40540e-02 	 1.43020e-02 	 -9.00000e-06 	 -9.00000e-06 
16.72414 	 1.12838e+00 	 1.12708e+00 	 1.92175e-01 	 1.95163e-01 	 1.50700e-02 	 1.53270e-02 	 -9.00000e-06 	 -9.00000e-06 
17.75862 	 1.14121e+00 	 1.14002e+00 	 2.19660e-01 	 2.22858e-01 	 1.60060e-02 	 1.62700e-02 	 -8.00000e-06 	 -8.00000e-06 
18.79310 	 1.15389e+00 	 1.15279e+00 	 2.46992e-01 	 2.50383e-01 	 1.68700e-02 	 1.71390e-02 	 -8.00000e-06 	 -8.00000e-06 
19.82759 	 1.16594e+00 	 1.16492e+00 	 2.72198e-01 	 2.75756e-01 	 1.76280e-02 	 1.79010e-02 	 -8.00000e-06 	 -8.00000e-06 
20.86207 	 1.17826e+00 	 1.17729e+00 	 2.96550e-01 	 3.00257e-01 	 1.82740e-02 	 1.85480e-02 	 -7.00000e-06 	 -7.00000e-06 
21.89655 	 1.19029e+00 	 1.18938e+00 	 3.19511e-01 	 3.23349e-01 	 1.89170e-02 	 1.91940e-02 	 -7.00000e-06 	 -7.00000e-06 
22.93103 	 1.20219e+00 	 1.20132e+00 	 3.40969e-01 	 3.44923e-01 	 1.93390e-02 	 1.96170e-02 	 -7.00000e-06 	 -7.00000e-06 
23.96552 	 1.21544e+00 	 1.21461e+00 	 3.63908e-01 	 3.67969e-01 	 1.99890e-02 	 2.02690e-02 	 -7.00000e-06 	 -7.00000e-06 
25.00000 	 1.22937e+00 	 1.22857e+00 	 3.87080e-01 	 3.91241e-01 	 2.06330e-02 	 2.09150e-02 	 -7.00000e-06 	 -7.00000e-06 
1.00 	   -  Re
aoa 	 	 Ue_Vinf_SS 	 Ue_Vinf_PS 	  Dstar_SS 	 	  Dstar_PS 	 	  Theta_SS 	 	  Theta_PS 	 	    Cf_SS 	 	    Cf_PS
(deg) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-)
-5.00000 	 9.14810e-01 	 8.99410e-01 	 3.72300e-03 	 4.07000e-03 	 2.34600e-03 	 2.50600e-03 	 2.07100e-03 	 1.85300e-03 
-3.96552 	 9.16950e-01 	 9.01760e-01 	 4.09800e-03 	 4.47600e-03 	 2.55200e-03 	 2.72300e-03 	 1.96600e-03 	 1.75600e-03 
-2.93103 	 9.18770e-01 	 9.03740e-01 	 4.48200e-03 	 4.89600e-03 	 2.75700e-03 	 2.93800e-03 	 1.86200e-03 	 1.65900e-03 
-1.89655 	 9.20280e-01 	 9.05470e-01 	 4.92300e-03 	 5.37600e-03 	 2.98700e-03 	 3.18000e-03 	 1.75600e-03 	 1.56000e-03 
-0.86207 	 9.21550e-01 	 9.07010e-01 	 5.42800e-03 	 5.92600e-03 	 3.24300e-03 	 3.44800e-03 	 1.64600e-03 	 1.45700e-03 
