! Boundary layer characteristics at the trailing edge for the airfoil coordinates of C:/Material/Projects/Aeroacoustics/verifyAA/OpenFAST_IEA_LB_RWT/Airfoils/AF15_Coords.txt
! Legend: aoa - angle of attack (deg), Re - Reynolds number (-, millions), PS - pressure side, SS - suction side,  Ue_Vinf - edge velocity (-), Dstar - displacement thickness (-), Theta - momentum thickness (-) Cf  - friction coefficient (-)
4 	 ReListBL   -  Number of Reynolds numbers (it corresponds to the number of tables)
30 	 aoaListBL  -  Number of angles of attack (it corresponds to the number of rows in each table)
0.50 	   -  Re
aoa 	 	 Ue_Vinf_SS 	 Ue_Vinf_PS 	  Dstar_SS 	 	  Dstar_PS 	 	  Theta_SS 	 	  Theta_PS 	 	    Cf_SS 	 	    Cf_PS
(deg) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-)
-5.00000 	 9.13100e-01 	 8.90110e-01 	 4.28700e-03 	 4.90800e-03 	 2.74200e-03 	 3.02100e-03 	 2.52600e-03 	 2.11700e-03 
-3.96552 	 9.15030e-01 	 8.93030e-01 	 4.84000e-03 	 5.52100e-03 	 3.04000e-03 	 3.33500e-03 	 2.33800e-03 	 1.96000e-03 
-2.93103 	 9.17890e-01 	 8.96990e-01 	 5.44300e-03 	 6.18200e-03 	 3.34900e-03 	 3.65700e-03 	 2.15700e-03 	 1.80800e-03 
-1.89655 	 9.21530e-01 	 9.01720e-01 	 6.05100e-03 	 6.84100e-03 	 3.65200e-03 	 3.97000e-03 	 2.00500e-03 	 1.68400e-03 
-0.86207 	 9.25360e-01 	 9.06620e-01 	 6.74900e-03 	 7.59500e-03 	 3.99600e-03 	 4.32400e-03 	 1.86000e-03 	 1.56400e-03 
0.17241 	 9.28250e-01 	 9.10500e-01 	 7.55600e-03 	 8.47200e-03 	 4.38000e-03 	 4.72100e-03 	 1.71200e-03 	 1.43800e-03 
1.20690 	 9.30360e-01 	 9.13560e-01 	 8.48300e-03 	 9.48400e-03 	 4.80600e-03 	 5.16100e-03 	 1.56100e-03 	 1.30800e-03 
2.24138 	 9.32800e-01 	 9.16920e-01 	 9.40000e-03 	 1.04830e-02 	 5.19200e-03 	 5.55600e-03 	 1.41700e-03 	 1.18200e-03 
3.27586 	 9.35210e-01 	 9.20280e-01 	 1.04590e-02 	 1.16320e-02 	 5.62700e-03 	 5.99900e-03 	 1.27900e-03 	 1.06300e-03 
